user_id,TestGroup,country,age,transaction_count,total_spent
6661,B,Bulgaria,29,1,0.9900000095367432
6821,B,Bulgaria,25,1,0.9900000095367432
7169,B,Bulgaria,31,0,0
7345,B,Germany,40,0,0
7642,B,Bulgaria,37,0,0
7843,A,Bulgaria,30,0,0
7953,B,Italy,23,0,0
8015,B,Bulgaria,28,0,0
8072,B,Italy,39,0,0
8097,B,Italy,26,0,0
8191,A,Germany,42,0,0
8325,A,Bulgaria,26,0,0
8393,B,Bulgaria,32,0,0
8585,B,Bulgaria,26,0,0
8667,A,Bulgaria,28,0,0
8728,A,Greece,27,0,0
8834,B,Bulgaria,30,0,0
8894,A,Italy,37,1,0.9900000095367432
9044,A,Bulgaria,40,0,0
9113,B,Greece,30,0,0
9582,B,Germany,37,0,0
9747,B,Italy,37,1,0.9900000095367432
9883,A,Bulgaria,35,0,0
10106,A,Bulgaria,31,0,0
10373,B,Greece,31,0,0
10405,B,Bulgaria,34,0,0
10438,B,Bulgaria,32,0,0
10599,B,Greece,36,0,0
10634,B,Bulgaria,35,0,0
10773,A,Italy,33,0,0
10795,A,Greece,26,0,0
10957,A,Germany,50,0,0
11036,A,Germany,52,2,1.9800000190734863
11073,A,Greece,32,0,0
11176,A,Bulgaria,25,0,0
11525,B,Bulgaria,29,0,0
11533,A,Greece,20,0,0
11649,B,Bulgaria,41,0,0
11655,B,Greece,35,0,0
11752,A,Bulgaria,27,0,0
11762,A,Germany,53,6,86.94000101089478
11968,B,Germany,38,0,0
12051,A,Italy,33,0,0
12125,B,Bulgaria,35,0,0
12633,B,Greece,25,1,0.9900000095367432
12924,A,Greece,37,0,0
13155,B,Greece,23,0,0
1435,A,Greece,32,0,0
1491,B,Greece,39,0,0
1541,A,Bulgaria,33,0,0
1640,A,Greece,25,0,0
1673,B,Greece,24,1,9.989999771118164
1682,B,Greece,27,0,0
1729,A,Bulgaria,41,0,0
2015,A,Bulgaria,27,0,0
2318,B,Greece,22,0,0
3034,A,Bulgaria,30,0,0
3040,B,Bulgaria,25,0,0
3059,A,Greece,33,0,0
3115,B,Greece,30,0,0
3274,A,Italy,33,0,0
3337,B,Greece,26,0,0
3438,A,Greece,33,0,0
3472,B,Bulgaria,33,0,0
3508,A,Bulgaria,40,3,105.96999764442444
3615,B,Greece,18,0,0
3637,B,Bulgaria,37,0,0
3779,A,Greece,25,0,0
4128,A,Norway,32,46,784.5400025844574
4253,A,Bulgaria,40,7,216.92999505996704
4314,A,Greece,30,0,0
4408,B,Bulgaria,30,0,0
4473,A,Greece,31,0,0
4484,A,Norway,38,31,453.68999886512756
4751,A,Italy,28,37,418.630001783371
4767,B,Bulgaria,29,0,0
4790,A,Bulgaria,33,7,28.929999351501465
5093,B,Italy,32,0,0
5347,A,Greece,30,4,7.9599997997283936
5414,A,Germany,37,0,0
5678,A,Italy,29,0,0
5692,B,Bulgaria,23,2,20.979999780654907
5824,B,Greece,27,0,0
6020,B,Greece,38,0,0
6080,B,Bulgaria,29,0,0
6347,B,Bulgaria,34,0,0
6391,B,Bulgaria,30,0,0
6484,B,Germany,53,0,0
6586,B,Greece,31,0,0
6739,A,Bulgaria,34,6,67.94000124931335
6816,A,Bulgaria,24,1,9.989999771118164
7245,A,Bulgaria,34,0,0
7535,A,Norway,29,0,0
7676,B,Bulgaria,36,0,0
7725,B,Germany,50,0,0
7881,B,Italy,27,4,21.959999561309814
8127,A,Germany,55,0,0
8175,A,Bulgaria,21,0,0
8489,B,Greece,27,0,0
8891,A,Bulgaria,19,0,0
9372,B,Bulgaria,39,0,0
9640,A,Bulgaria,28,0,0
9870,B,Italy,23,0,0
9947,B,Italy,29,0,0
9957,A,Italy,29,0,0
10128,B,Bulgaria,38,0,0
10204,B,Greece,30,0,0
10330,A,Italy,37,0,0
10467,A,Italy,24,0,0
10652,B,Italy,34,0,0
10729,B,Greece,37,0,0
10753,B,Bulgaria,41,0,0
10872,B,Greece,33,3,110.96999764442444
10877,A,Norway,31,0,0
10896,B,Greece,32,0,0
11193,A,Greece,28,2,9.979999542236328
11245,A,Bulgaria,33,0,0
11414,A,Greece,25,0,0
11476,A,Bulgaria,27,0,0
11485,A,Italy,21,1,49.9900016784668
11669,B,Greece,31,0,0
11682,A,Bulgaria,38,0,0
12055,A,Greece,31,0,0
12330,A,Bulgaria,27,0,0
12493,B,Greece,24,0,0
1234,A,Italy,33,0,0
1432,A,Bulgaria,26,0,0
1604,B,Greece,22,0,0
1650,B,Greece,33,0,0
1684,A,Germany,47,0,0
1840,B,Bulgaria,35,0,0
1886,B,Greece,20,0,0
1900,B,Greece,29,0,0
1912,A,Bulgaria,25,0,0
1935,B,Bulgaria,24,0,0
1959,A,Norway,32,0,0
2023,B,Bulgaria,23,0,0
2794,B,Bulgaria,27,0,0
2952,A,Bulgaria,27,0,0
3036,A,Germany,52,0,0
3079,A,Norway,33,5,50.9499990940094
3268,A,Bulgaria,22,0,0
3313,A,Greece,33,0,0
3521,B,Bulgaria,34,0,0
3666,A,Greece,28,0,0
3889,B,Bulgaria,31,0,0
3942,B,Germany,43,1,9.989999771118164
4181,A,Bulgaria,31,17,387.8299922943115
4395,A,Bulgaria,35,0,0
4680,A,Greece,23,0,0
4837,A,Greece,31,0,0
4929,B,Norway,22,57,664.4299929141998
4970,A,Bulgaria,27,0,0
5545,B,Norway,30,0,0
5701,A,Bulgaria,30,0,0
5741,A,Italy,24,0,0
5795,B,Bulgaria,27,1,0.9900000095367432
5874,A,Greece,18,0,0
5990,A,Bulgaria,41,0,0
6045,B,Italy,26,39,448.60999631881714
6092,B,Bulgaria,33,0,0
6111,B,Norway,31,0,0
6253,A,Norway,27,10,200.90000176429749
6750,B,Greece,25,0,0
7222,A,Norway,28,0,0
7369,A,Bulgaria,39,0,0
7988,A,Norway,27,0,0
8468,B,Bulgaria,41,0,0
8560,B,Greece,32,0,0
8663,B,Bulgaria,25,0,0
9212,A,Germany,41,0,0
9288,B,Greece,24,0,0
9427,A,Bulgaria,35,0,0
9871,A,Italy,23,0,0
9889,B,Bulgaria,30,0,0
9995,A,Bulgaria,28,0,0
10173,B,Greece,40,2,10.979999780654907
10199,A,Greece,30,0,0
10210,B,Greece,38,0,0
10243,B,Bulgaria,35,0,0
10623,A,Greece,27,0,0
10685,B,Bulgaria,27,0,0
10769,B,Bulgaria,29,0,0
11012,A,Greece,23,0,0
11066,A,Bulgaria,36,0,0
11113,A,Italy,35,0,0
11365,B,Bulgaria,21,1,19.989999771118164
12117,B,Bulgaria,24,0,0
12345,A,Bulgaria,30,1,99.98999786376953
12574,A,Greece,24,0,0
12771,A,Italy,23,0,0
12815,B,Italy,36,0,0
12876,A,Italy,23,0,0
12961,A,Bulgaria,37,0,0
13008,B,Italy,36,0,0
13500,B,Bulgaria,20,0,0
1260,B,Bulgaria,24,0,0
1495,A,Bulgaria,20,0,0
1499,B,Italy,21,0,0
1611,B,Greece,27,0,0
1706,B,Germany,43,0,0
1923,A,Bulgaria,36,0,0
2519,B,Bulgaria,26,0,0
2667,B,Bulgaria,27,0,0
2932,B,Italy,30,8,39.91999936103821
3129,A,Greece,38,0,0
3232,B,Bulgaria,26,0,0
3541,A,Norway,22,0,0
3574,A,Bulgaria,36,0,0
3658,B,Bulgaria,29,0,0
3847,B,Bulgaria,28,4,3.9600000381469727
4064,A,Greece,36,0,0
4144,A,Italy,39,10,51.899999380111694
4196,A,Greece,33,0,0
4346,A,Italy,31,5,111.94999742507935
4368,A,Italy,29,11,144.89000248908997
4489,B,Norway,35,0,0
4492,B,Italy,29,0,0
4494,A,Bulgaria,31,1,0.9900000095367432
4545,A,Bulgaria,21,0,0
4768,A,Germany,47,0,0
4977,B,Bulgaria,33,0,0
5005,A,Greece,39,0,0
5506,B,Greece,22,0,0
5529,B,Germany,49,5,17.949999570846558
5593,A,Greece,27,0,0
5713,B,Germany,52,0,0
5718,A,Bulgaria,31,0,0
5797,B,Bulgaria,23,0,0
5941,B,Bulgaria,31,0,0
6354,A,Norway,37,0,0
6435,A,Bulgaria,33,0,0
6469,B,Greece,31,21,405.7900004386902
6494,B,Bulgaria,18,0,0
6765,B,Bulgaria,19,0,0
6934,B,Greece,25,0,0
7100,B,Germany,44,1,19.989999771118164
7166,A,Greece,25,1,0.9900000095367432
7303,B,Bulgaria,29,0,0
7512,B,Greece,30,0,0
7971,A,Bulgaria,27,0,0
8188,A,Greece,36,0,0
8709,B,Norway,37,0,0
8773,A,Germany,40,0,0
9071,B,Bulgaria,40,0,0
9234,B,Greece,36,0,0
9319,A,Germany,49,0,0
9409,B,Greece,35,0,0
9459,A,Greece,28,7,18.929999351501465
9678,A,Germany,44,0,0
9927,B,Greece,22,0,0
10116,A,Greece,21,0,0
10122,B,Greece,24,0,0
10430,B,Germany,42,0,0
10455,A,Greece,33,0,0
10542,A,Italy,29,0,0
10668,A,Greece,40,0,0
10851,B,Germany,39,0,0
10883,B,Greece,31,0,0
10892,A,Bulgaria,27,1,0.9900000095367432
10897,B,Greece,33,0,0
11039,A,Greece,36,0,0
11393,A,Greece,29,0,0
11451,B,Greece,31,0,0
11867,A,Bulgaria,28,0,0
11942,A,Norway,34,0,0
12447,B,Bulgaria,31,0,0
12463,B,Germany,44,0,0
12485,A,Bulgaria,22,0,0
13394,A,Italy,19,0,0
13490,B,Germany,42,0,0
13498,A,Bulgaria,28,0,0
1552,B,Italy,38,0,0
1637,B,Greece,19,0,0
1847,B,Greece,27,0,0
2066,B,Bulgaria,29,0,0
2189,B,Bulgaria,28,0,0
2476,A,Greece,35,0,0
2486,A,Bulgaria,24,0,0
2570,B,Bulgaria,36,0,0
2647,A,Greece,33,1,49.9900016784668
2922,B,Bulgaria,25,0,0
3089,A,Germany,45,0,0
3093,B,Italy,25,0,0
3324,A,Greece,32,6,130.94000267982483
3647,B,Greece,21,2,20.979999780654907
3650,B,Germany,44,3,34.96999931335449
3793,A,Norway,31,0,0
3811,B,Bulgaria,26,0,0
3978,B,Greece,32,0,0
4021,A,Greece,31,0,0
4300,A,Bulgaria,34,0,0
4342,A,Germany,53,4,35.959999322891235
4791,B,Bulgaria,36,1,9.989999771118164
4793,A,Bulgaria,29,0,0
4835,B,Greece,33,0,0
4914,A,Greece,32,0,0
4947,B,Greece,29,0,0
4966,A,Bulgaria,23,2,59.98000144958496
4972,A,Bulgaria,27,0,0
5035,A,Bulgaria,32,4,7.9599997997283936
5674,B,Germany,46,0,0
5920,B,Greece,18,1,9.989999771118164
6116,A,Greece,25,0,0
6161,B,Greece,32,0,0
6239,B,Greece,23,0,0
6328,A,Bulgaria,34,0,0
6356,B,Bulgaria,40,0,0
6479,B,Bulgaria,33,0,0
6637,A,Norway,28,2,24.979999542236328
6693,A,Italy,29,0,0
6842,B,Bulgaria,31,0,0
6921,B,Greece,33,0,0
6945,B,Germany,51,0,0
7036,B,Greece,33,0,0
7052,B,Bulgaria,21,0,0
7409,A,Greece,33,0,0
7772,A,Bulgaria,29,1,0.9900000095367432
7977,B,Bulgaria,31,0,0
8156,A,Italy,29,3,64.97000122070312
8410,B,Bulgaria,33,0,0
8540,B,Bulgaria,20,0,0
8610,A,Bulgaria,32,0,0
9046,A,Greece,40,0,0
9110,B,Germany,36,0,0
9504,B,Greece,23,3,6.96999979019165
9764,A,Bulgaria,26,0,0
9851,A,Italy,20,0,0
9937,A,Bulgaria,27,2,29.979999542236328
9941,B,Greece,28,0,0
9955,A,Greece,34,0,0
10097,A,Greece,19,1,4.989999771118164
10369,B,Greece,33,0,0
10420,B,Bulgaria,27,0,0
10802,A,Germany,39,0,0
10894,A,Germany,44,0,0
11368,A,Greece,24,0,0
11566,B,Germany,48,0,0
11838,B,Germany,46,0,0
12090,B,Greece,30,0,0
12100,A,Bulgaria,19,0,0
12103,B,Bulgaria,29,0,0
12163,A,Bulgaria,33,0,0
12565,A,Greece,19,0,0
12605,B,Bulgaria,33,0,0
12718,A,Greece,29,0,0
12728,B,Italy,29,0,0
12780,A,Greece,31,0,0
12947,A,Greece,27,0,0
165,A,Germany,52,0,0
1166,B,Bulgaria,37,0,0
1167,A,Bulgaria,28,0,0
1304,A,Bulgaria,28,0,0
1305,A,Italy,24,0,0
1385,A,Bulgaria,34,0,0
1406,B,Bulgaria,28,0,0
1866,B,Italy,35,0,0
1872,B,Greece,20,1,4.989999771118164
2127,A,Italy,18,0,0
2158,A,Bulgaria,33,0,0
2173,A,Greece,32,0,0
2273,B,Greece,21,0,0
2277,A,Germany,36,0,0
2540,B,Bulgaria,23,0,0
2991,A,Bulgaria,29,0,0
3070,B,Greece,36,0,0
3087,B,Greece,32,0,0
3188,B,Greece,24,3,11.96999979019165
3613,B,Bulgaria,36,0,0
3761,A,Bulgaria,31,0,0
3857,A,Bulgaria,26,0,0
4078,A,Bulgaria,32,1,0.9900000095367432
4310,A,Bulgaria,26,0,0
4394,B,Bulgaria,31,0,0
4465,A,Bulgaria,28,0,0
4678,B,Italy,22,0,0
4814,A,Greece,31,0,0
4818,A,Bulgaria,33,0,0
5095,B,Greece,37,1,0.9900000095367432
5178,A,Greece,31,2,1.9800000190734863
5329,B,Italy,28,0,0
5412,A,Greece,25,0,0
5460,A,Greece,28,10,186.90000200271606
5470,A,Greece,34,3,30.96999955177307
5533,A,Greece,29,26,360.7400004863739
5831,B,Greece,26,0,0
5841,B,Greece,25,0,0
5853,A,Bulgaria,40,0,0
5925,B,Greece,23,0,0
6015,B,Bulgaria,30,1,4.989999771118164
6106,A,Germany,45,0,0
6140,A,Bulgaria,40,0,0
6203,A,Greece,23,0,0
6442,B,Italy,24,0,0
6547,B,Italy,24,0,0
6548,A,Bulgaria,30,0,0
6565,A,Greece,39,7,29.929999589920044
6959,B,Bulgaria,27,1,0.9900000095367432
7841,B,Italy,38,0,0
8022,A,Italy,34,2,1.9800000190734863
8162,B,Italy,35,0,0
8486,B,Bulgaria,29,0,0
8614,A,Italy,33,1,19.989999771118164
8634,A,Italy,38,0,0
8678,A,Bulgaria,30,0,0
8810,B,Bulgaria,28,0,0
8957,A,Norway,27,1,49.9900016784668
9068,B,Greece,28,0,0
9083,A,Italy,28,0,0
9219,B,Bulgaria,28,1,9.989999771118164
9259,A,Bulgaria,38,0,0
9292,B,Italy,31,0,0
9326,A,Bulgaria,29,0,0
9442,A,Greece,31,0,0
9526,B,Greece,31,0,0
9631,A,Bulgaria,21,0,0
9798,A,Bulgaria,31,0,0
9905,A,Norway,35,0,0
9946,A,Bulgaria,25,0,0
10124,B,Norway,27,0,0
10308,A,Greece,33,0,0
10398,B,Germany,50,0,0
10536,B,Greece,38,1,4.989999771118164
10601,B,Greece,29,0,0
10606,A,Germany,43,0,0
10666,B,Bulgaria,36,0,0
10677,A,Bulgaria,31,0,0
11358,B,Bulgaria,29,0,0
11523,B,Bulgaria,34,0,0
11729,A,Germany,42,0,0
11930,A,Greece,26,0,0
11987,A,Greece,30,0,0
11991,B,Bulgaria,27,0,0
12822,B,Greece,39,0,0
12959,A,Greece,33,0,0
13023,A,Bulgaria,23,0,0
13055,A,Norway,29,0,0
13093,A,Italy,38,0,0
13143,A,Greece,24,0,0
13315,B,Greece,27,0,0
13339,A,Greece,24,0,0
282,B,Bulgaria,20,0,0
1127,B,Bulgaria,31,0,0
1274,B,Greece,23,0,0
1848,B,Bulgaria,21,0,0
1947,B,Greece,33,0,0
2330,B,Bulgaria,28,0,0
2352,B,Greece,35,0,0
2732,A,Norway,39,0,0
2962,B,Bulgaria,34,0,0
3304,B,Bulgaria,35,0,0
3491,A,Greece,29,0,0
3621,A,Bulgaria,41,0,0
3783,B,Greece,26,0,0
4070,A,Greece,28,11,202.89000391960144
4119,A,Germany,44,0,0
4287,B,Bulgaria,32,0,0
4435,B,Norway,27,27,470.72999835014343
4456,B,Bulgaria,30,0,0
4575,B,Greece,25,0,0
4615,B,Bulgaria,25,1,0.9900000095367432
5076,B,Bulgaria,30,5,55.9499990940094
5086,B,Bulgaria,38,0,0
5149,A,Bulgaria,37,8,65.92000150680542
5177,B,Bulgaria,30,0,0
5239,A,Italy,30,0,0
5251,A,Greece,22,0,0
5283,B,Germany,58,1,0.9900000095367432
5530,B,Bulgaria,36,0,0
5539,B,Germany,45,0,0
5788,B,Bulgaria,30,3,11.96999979019165
5826,A,Bulgaria,32,0,0
5844,B,Greece,38,0,0
5850,B,Italy,26,2,1.9800000190734863
5892,B,Bulgaria,28,0,0
6021,A,Greece,31,17,267.83000564575195
6041,B,Bulgaria,24,0,0
6121,A,Greece,34,0,0
6671,B,Greece,31,0,0
6755,A,Germany,41,0,0
6824,B,Bulgaria,29,0,0
6828,B,Bulgaria,29,0,0
6859,A,Greece,34,0,0
6865,B,Greece,25,0,0
7022,B,Germany,51,0,0
7116,A,Bulgaria,30,0,0
7137,A,Bulgaria,26,0,0
7179,A,Germany,45,0,0
7360,A,Bulgaria,31,0,0
7427,A,Bulgaria,37,0,0
7553,B,Italy,35,0,0
7675,B,Bulgaria,32,0,0
7677,A,Germany,48,0,0
7875,A,Bulgaria,24,0,0
7976,A,Greece,36,1,9.989999771118164
7996,A,Bulgaria,31,0,0
8020,A,Greece,28,0,0
8129,B,Bulgaria,26,1,9.989999771118164
8169,B,Italy,25,1,0.9900000095367432
8417,A,Bulgaria,32,0,0
9011,A,Bulgaria,19,0,0
9397,B,Germany,46,0,0
9711,B,Bulgaria,27,0,0
9876,B,Italy,28,0,0
9934,A,Italy,25,0,0
10062,B,Bulgaria,29,0,0
10307,A,Italy,23,0,0
10444,B,Greece,30,1,0.9900000095367432
10537,B,Greece,37,0,0
10982,B,Germany,48,11,351.88999795913696
11034,B,Bulgaria,25,0,0
11415,A,Greece,23,0,0
11433,B,Bulgaria,30,0,0
11490,B,Greece,35,0,0
11565,A,Bulgaria,39,0,0
11937,A,Bulgaria,32,0,0
12111,B,Bulgaria,41,0,0
12222,B,Bulgaria,23,0,0
12371,B,Bulgaria,26,0,0
12411,A,Greece,25,0,0
12621,A,Bulgaria,38,1,49.9900016784668
12637,A,Italy,35,0,0
12843,A,Greece,37,0,0
13447,A,Greece,31,0,0
13588,A,Bulgaria,20,0,0
13738,B,Bulgaria,32,0,0
894,B,Greece,24,0,0
1654,A,Germany,47,0,0
1768,B,Italy,37,6,170.94000458717346
1910,B,Bulgaria,31,0,0
1970,A,Bulgaria,41,0,0
2080,A,Bulgaria,28,2,14.979999542236328
2185,A,Bulgaria,27,0,0
2291,A,Bulgaria,23,0,0
2409,B,Bulgaria,27,2,10.979999780654907
2499,A,Bulgaria,28,0,0
2872,A,Bulgaria,23,0,0
2946,A,Greece,32,0,0
3062,A,Greece,34,0,0
3191,A,Germany,45,0,0
3405,A,Norway,29,1,9.989999771118164
3520,A,Bulgaria,31,0,0
3575,A,Bulgaria,32,0,0
3584,B,Italy,31,0,0
3814,B,Bulgaria,39,0,0
4066,B,Greece,30,0,0
4429,B,Germany,45,4,25.959999322891235
4480,B,Greece,31,0,0
4516,B,Bulgaria,30,0,0
4799,B,Bulgaria,26,0,0
4917,A,Germany,41,0,0
4969,B,Bulgaria,38,0,0
5030,B,Bulgaria,36,0,0
5049,B,Norway,31,2,14.979999542236328
5097,B,Italy,26,0,0
5146,B,Norway,26,0,0
5328,A,Germany,53,7,111.93000078201294
5365,A,Greece,23,7,125.93000054359436
5547,B,Greece,34,0,0
5617,A,Italy,27,0,0
5631,A,Bulgaria,26,0,0
5813,A,Bulgaria,22,2,24.979999542236328
5908,A,Italy,25,0,0
6028,A,Greece,29,0,0
6416,A,Bulgaria,34,0,0
6711,B,Greece,32,0,0
6744,B,Bulgaria,30,0,0
6777,A,Bulgaria,21,3,105.96999764442444
6906,B,Bulgaria,32,0,0
6933,A,Greece,22,0,0
6986,B,Norway,27,0,0
7017,A,Greece,36,0,0
7255,A,Germany,41,0,0
7629,B,Italy,36,0,0
7750,A,Italy,23,0,0
7901,B,Greece,35,5,61.95000123977661
7924,A,Germany,50,0,0
8043,A,Bulgaria,28,0,0
8104,B,Bulgaria,28,0,0
8230,A,Bulgaria,27,0,0
8261,B,Greece,24,0,0
8345,B,Italy,24,0,0
8399,B,Germany,40,1,9.989999771118164
8684,A,Bulgaria,35,0,0
8693,B,Greece,35,2,1.9800000190734863
8824,A,Greece,30,1,0.9900000095367432
9045,A,Bulgaria,28,0,0
9231,B,Bulgaria,37,0,0
9262,B,Bulgaria,34,0,0
9374,A,Italy,33,0,0
9380,A,Greece,26,2,100.97999787330627
9449,B,Greece,36,0,0
9472,B,Bulgaria,36,0,0
9473,A,Bulgaria,28,0,0
9590,B,Greece,23,0,0
9596,A,Greece,35,0,0
9661,A,Greece,22,0,0
9833,B,Germany,49,0,0
9932,B,Bulgaria,41,0,0
9994,A,Greece,31,1,19.989999771118164
10018,A,Bulgaria,33,0,0
10288,A,Germany,46,0,0
10327,A,Greece,37,0,0
10622,A,Bulgaria,33,0,0
10631,B,Germany,46,0,0
10690,B,Bulgaria,31,0,0
10747,B,Bulgaria,34,0,0
10785,B,Greece,31,0,0
10968,B,Greece,23,0,0
11141,A,Greece,36,1,0.9900000095367432
11299,B,Greece,27,4,35.959999322891235
11350,B,Germany,37,0,0
11437,B,Bulgaria,30,0,0
11586,B,Greece,20,0,0
11603,A,Greece,36,0,0
11694,A,Germany,36,0,0
11897,B,Bulgaria,26,0,0
12174,A,Greece,32,0,0
12731,B,Italy,30,0,0
12799,A,Bulgaria,30,0,0
13091,B,Bulgaria,28,0,0
13582,B,Greece,19,0,0
13775,A,Germany,38,0,0
13801,A,Bulgaria,23,0,0
1790,B,Italy,30,0,0
1982,B,Bulgaria,39,0,0
2021,A,Greece,34,0,0
2175,B,Norway,27,0,0
2332,B,Bulgaria,35,0,0
2600,B,Germany,47,0,0
2856,B,Greece,38,1,9.989999771118164
3187,B,Greece,23,0,0
3661,B,Greece,34,2,1.9800000190734863
3841,B,Bulgaria,26,0,0
3886,B,Germany,37,0,0
4191,A,Norway,26,0,0
4433,B,Greece,34,1,9.989999771118164
4462,B,Germany,46,16,195.84000158309937
4653,B,Greece,31,0,0
4723,B,Bulgaria,20,1,9.989999771118164
4756,B,Italy,26,0,0
5057,A,Bulgaria,39,5,65.9499990940094
5059,B,Greece,29,0,0
5062,A,Bulgaria,19,0,0
5369,B,Greece,24,2,1.9800000190734863
5940,A,Greece,26,0,0
6471,B,Greece,24,0,0
6697,A,Germany,42,0,0
7055,A,Bulgaria,36,0,0
7246,B,Greece,24,0,0
7333,A,Italy,21,1,4.989999771118164
7348,B,Bulgaria,18,0,0
7374,B,Germany,47,0,0
7424,A,Greece,22,0,0
7544,B,Greece,25,0,0
7546,A,Greece,30,0,0
7578,A,Bulgaria,33,0,0
7860,B,Bulgaria,37,0,0
8151,A,Italy,21,0,0
8250,B,Bulgaria,38,0,0
8599,B,Bulgaria,37,0,0
8601,A,Greece,19,0,0
8641,B,Italy,24,6,43.9399995803833
8643,A,Italy,30,0,0
9014,A,Bulgaria,24,0,0
9133,B,Greece,33,0,0
9136,B,Bulgaria,40,0,0
9156,A,Greece,21,0,0
9396,A,Germany,50,0,0
9642,A,Bulgaria,32,0,0
10074,A,Greece,37,0,0
10182,B,Bulgaria,25,0,0
10253,B,Greece,30,0,0
10546,B,Greece,27,1,0.9900000095367432
10583,B,Greece,23,0,0
10852,B,Bulgaria,29,2,1.9800000190734863
10932,A,Bulgaria,33,0,0
11072,B,Bulgaria,24,0,0
11449,A,Bulgaria,24,0,0
11623,B,Italy,25,0,0
11625,B,Bulgaria,20,0,0
11724,B,Italy,24,5,85.95000100135803
11798,A,Bulgaria,34,0,0
11943,A,Bulgaria,34,0,0
11976,A,Bulgaria,23,0,0
11988,B,Greece,25,1,9.989999771118164
12035,B,Greece,29,6,112.94000315666199
12078,A,Norway,24,0,0
12096,A,Norway,29,4,60.96000123023987
12122,B,Bulgaria,34,0,0
12179,A,Norway,35,0,0
12414,B,Bulgaria,27,0,0
12877,B,Italy,26,0,0
12948,A,Norway,36,0,0
13072,B,Bulgaria,27,0,0
13590,A,Greece,27,0,0
729,A,Bulgaria,22,0,0
1636,B,Greece,30,0,0
1652,B,Germany,46,0,0
1664,B,Greece,27,0,0
1941,B,Greece,23,0,0
1984,A,Germany,50,0,0
2016,A,Greece,34,0,0
2242,A,Bulgaria,30,0,0
2949,A,Italy,25,0,0
3256,A,Greece,30,0,0
3745,B,Bulgaria,25,0,0
3828,B,Greece,33,6,41.93999910354614
3952,A,Norway,29,0,0
4157,B,Greece,22,0,0
4424,A,Bulgaria,22,8,48.91999912261963
4515,B,Greece,31,11,224.8899986743927
4787,B,Bulgaria,18,0,0
4905,A,Greece,25,5,12.949999570846558
5029,B,Bulgaria,21,0,0
5074,A,Norway,37,0,0
5102,A,Bulgaria,25,1,4.989999771118164
5120,A,Greece,30,13,85.86999845504761
5150,A,Germany,54,0,0
5434,B,Bulgaria,23,0,0
5493,A,Greece,27,0,0
5524,B,Bulgaria,29,0,0
5782,A,Bulgaria,40,1,4.989999771118164
6079,B,Bulgaria,30,0,0
6190,B,Bulgaria,23,0,0
6280,B,Greece,36,1,0.9900000095367432
6329,A,Bulgaria,30,0,0
6362,B,Greece,34,0,0
6998,B,Greece,34,0,0
7117,A,Greece,23,0,0
7229,A,Bulgaria,38,0,0
7354,B,Bulgaria,21,0,0
7604,B,Greece,32,2,20.979999780654907
7608,B,Bulgaria,28,2,1.9800000190734863
7678,B,Greece,25,0,0
7715,B,Greece,28,0,0
7828,B,Bulgaria,41,0,0
7867,A,Greece,24,0,0
7905,A,Bulgaria,28,0,0
8434,B,Bulgaria,36,0,0
8471,B,Bulgaria,31,0,0
8554,A,Bulgaria,23,0,0
8616,A,Italy,32,0,0
8754,B,Greece,31,0,0
8770,B,Germany,44,0,0
8837,A,Bulgaria,40,0,0
9031,A,Greece,36,0,0
9130,B,Greece,34,0,0
9164,B,Greece,34,0,0
9468,B,Bulgaria,41,0,0
9478,B,Norway,35,0,0
9613,B,Greece,38,2,20.979999780654907
9650,B,Greece,40,0,0
9858,A,Greece,23,0,0
10093,B,Greece,26,0,0
10137,B,Germany,46,0,0
10177,A,Greece,29,0,0
10576,A,Bulgaria,24,1,4.989999771118164
10944,B,Bulgaria,29,0,0
11090,A,Germany,50,0,0
11252,B,Norway,25,0,0
11510,B,Greece,21,0,0
11687,A,Italy,31,5,85.95000100135803
11705,B,Greece,30,0,0
12201,B,Italy,27,2,1.9800000190734863
12460,A,Bulgaria,29,0,0
12480,B,Greece,25,0,0
12935,B,Bulgaria,22,0,0
13038,B,Greece,28,0,0
13244,B,Bulgaria,29,0,0
13320,B,Greece,36,0,0
856,B,Greece,32,0,0
1497,A,Germany,50,0,0
1546,B,Bulgaria,28,0,0
2105,A,Bulgaria,32,0,0
2678,A,Bulgaria,33,0,0
2699,B,Italy,32,0,0
2782,A,Bulgaria,30,0,0
2906,B,Bulgaria,28,0,0
2988,B,Bulgaria,31,0,0
3020,B,Italy,21,0,0
3725,A,Greece,29,0,0
3767,B,Italy,33,0,0
3865,B,Bulgaria,31,0,0
4087,B,Bulgaria,34,4,22.959999799728394
4108,A,Bulgaria,40,0,0
4422,A,Greece,26,0,0
4503,B,Norway,30,0,0
4514,B,Italy,21,0,0
4634,A,Italy,36,0,0
4639,A,Italy,31,0,0
4734,B,Bulgaria,28,0,0
4865,A,Bulgaria,23,0,0
4931,A,Germany,52,0,0
5016,B,Greece,31,0,0
5025,B,Italy,27,9,157.91000247001648
5155,B,Greece,41,0,0
5467,B,Bulgaria,36,0,0
5473,B,Bulgaria,31,0,0
5613,A,Italy,26,1,0.9900000095367432
5664,B,Bulgaria,32,1,19.989999771118164
5715,A,Germany,49,13,190.86999654769897
6099,B,Greece,31,0,0
6295,B,Bulgaria,30,0,0
6575,A,Bulgaria,32,0,0
6646,A,Bulgaria,30,2,5.979999780654907
